SMILES,P1,P2,P3,P4
CCNN=CNN,2.0061,0.34747,-2.3906224997,5.5983
Nc1nnnn1O,5.7742,0.3783,-1.44917571623,6.2194
CN(OC=O)C=N,2.9544,0.37872,-1.97850557466,5.9045
C=CN(C=N)C=O,4.5495,0.35509,-2.11371624646,4.8397
CCNC(=N)CF,2.8696,0.39488,-2.40622551369,6.6227
FC(F)C1CO1,3.3639,0.49955,-1.54099216584,8.3742
CNC(C)C,0.8799,0.40706,-2.32469314611,6.4994
Cc1c[nH]cc1F,2.9401,0.39064,-2.18724801926,6.4042
OCC(=C)C=C,1.5584,0.35528,-2.22870463508,5.9456
CC1CC1(C)C,0.1154,0.4502,-2.77040513472,7.9931
CC1CN(C)C1=O,3.8791,0.39974,-2.54700908829,6.0506
C=Cc1cnoc1,2.9015,0.34497,-2.06082379145,5.4665
CCCNCC#N,4.5285,0.41396,-2.6327431761,6.5433
CC(F)C(O)C=O,1.1860,0.3841,-2.18735401007,4.5132
CC1COC(=O)N1,5.4668,0.44351,-2.27507176207,7.0384
O=Cn1cccc1,2.4547,0.33719,-2.13250120645,5.0782
FC(F)=C(F)C#N,2.6375,0.37072,-1.2338900786,5.7518
Cc1n[nH]oc1=O,2.8972,0.34063,-1.78245568424,4.8836
C=NN=CCC#C,0.4843,0.35342,-2.10847972926,4.1253
CC=C(C=C)C=O,3.0971,0.32681,-2.49222024528,3.7955
CC=CC1COC1,2.2117,0.41033,-2.6860815057,7.1615
CC1(COC1)C#C,1.4346,0.44646,-2.43259884928,6.6210
FCC(=C)CF,1.7251,0.4216,-1.85799726906,7.3740
FCC(=C)C=C,1.7369,0.35738,-2.08683556247,5.9526
FCC(=O)NC=O,2.7974,0.3766,-1.81477481024,4.8132
CNC(NC)=NC,3.0315,0.38257,-2.65031264911,6.3386
CCC(C)(O)C#C,1.9426,0.4413,-2.6763259627,6.5955
COCC=NOC,1.1603,0.38699,-2.35337588149,5.9654
C#CCC#CC#C,0.7248,0.38603,-2.02536377624,4.8913
Fc1cocc1F,1.5219,0.38506,-1.58846718462,6.4259
NCc1nnon1,3.6914,0.3421,-1.65112822164,5.5219
CC(O)CN,3.0332,0.43187,-2.02605013889,6.9679
Cc1cnnn1O,3.5700,0.39041,-1.85770085805,6.2786
CC1CCC(C)O1,1.5558,0.43428,-2.95493040712,7.5925
CC=C1CON=C1,3.7818,0.32281,-2.26202225987,4.9451
NC1CC=NN=C1,4.7511,0.34773,-2.18465219927,4.2947
OCCC(=O)C=C,1.6232,0.34731,-2.41112009448,3.9035
CCCC(O)C#C,1.5753,0.44493,-2.6746890617,6.4973
CC1NC(=O)C1O,3.0824,0.3925,-2.23669432407,5.7053
COC(C=C)=NO,0.6082,0.33896,-2.15474572707,5.3553
CCC(O)C=O,2.4571,0.38275,-2.17180093128,4.5450
CN1CC(C)(C)C1,0.7688,0.39998,-3.02675760193,6.6213
OCC(=O)N1CC1,3.9776,0.39658,-2.20639358607,5.5968
ONC(=N)NC=O,1.3350,0.36614,-1.81002380525,5.5862
NC(CO)C(N)=N,2.4377,0.39564,-2.35393436589,6.2629
COc1cnoc1,3.7555,0.36874,-1.95988839865,5.9325
CNC1CC(C)C1,0.9921,0.40635,-3.02894308993,6.4944
CN1CC1C(N)=O,3.7704,0.39608,-2.33459809388,5.6844
CC(C=O)N1CC1,2.7704,0.37302,-2.49285106129,4.2473
O=c1nco[nH]1,4.5317,0.38402,-1.32914800762,5.4115
CCC1(N)CC1O,3.1441,0.40869,-2.72252057471,6.9409
CC(C)C(=O)C#C,3.1374,0.35725,-2.46953321128,4.0095
COC=NOC=O,2.7170,0.39462,-1.87063922485,5.8844
CN1C=NCC1=C,2.6262,0.34387,-2.42162886968,5.2174
CCC(C)C(C)=O,2.7625,0.38177,-2.96235236212,4.4731
Oc1ccncn1,3.6384,0.36913,-1.94347044204,4.9222
COC(C)=CCN,0.7004,0.39025,-2.72007909271,6.5729
CC(C)(N)CN,1.8017,0.40474,-2.60364664232,6.6866
NNC(=O)NC=N,6.9179,0.39278,-1.94955056706,6.0722
NCCOC=O,1.3649,0.38706,-1.98369768487,5.9362
CON=C(C)CO,2.3388,0.39405,-2.37936464249,6.4262
CCC(OC)=NO,0.9460,0.40222,-2.38166017849,6.7762
NCCN=CNO,1.9941,0.37943,-2.28727612989,6.2676
OCC(O)CC=C,2.7364,0.41816,-2.6146615619,7.3675
CC(C=C)=CCO,1.7515,0.34414,-2.7008347777,5.7016
CN(C)CC=C,0.5395,0.37767,-2.55009078931,5.9591
COC=CC(C)=O,3.5538,0.35366,-2.41414139948,4.1907
CC(F)C(=C)CO,1.3963,0.41718,-2.47443346129,7.0072
CCC(F)=C(C)C,1.5633,0.40389,-2.79780959751,7.0197
CCC1NCC1N,1.7523,0.40368,-2.82816120352,6.6159
O=CCNCC=O,3.7216,0.36158,-2.20861855607,4.2590
N#CC1CCCC1,4.4731,0.48455,-2.64422185109,7.7965
NCC(O)C(O)=O,2.1183,0.39005,-2.16522742427,6.2140
ON=CC(=O)C#C,2.9962,0.33192,-1.68415063623,3.5716
COC=CNC=O,3.8052,0.35258,-2.21600706507,5.6718
FC(F)=COC=O,1.0137,0.37182,-1.50911899682,5.9333
NC12CCN(C1)C2,2.5108,0.39782,-2.5978450341,6.5059
FCCC#CCF,1.7437,0.44055,-2.07748985626,6.2281
O=C1CCN1,4.0363,0.41104,-1.60956174405,6.0817
NNC(=O)CO,5.4846,0.4069,-1.76721001646,6.2037
NC1CCC=C1,1.3523,0.40333,-2.36471974389,6.4907
CN1CCC2CC12,0.5027,0.39804,-2.81236484951,6.5028
Nc1n[nH]c(=N)o1,2.9916,0.37226,-1.73038700064,6.1867
NCCN,0.0000,0.42863,-1.65672989308,6.7254
ON=CCNC=N,3.7772,0.36279,-2.08086021347,6.1011
FC(=C)CCC#C,1.1584,0.41977,-2.30805189367,6.7174
CCC(F)C=CF,1.9297,0.42318,-2.33339184168,7.5359
CNCC(C)N,0.4706,0.40261,-2.58908438332,6.5647
C=C(C=O)C=O,3.1610,0.31346,-1.72655920044,3.3265
CC(C)=CC#C,1.3047,0.36032,-2.30130097988,5.6822
C=CC1COCO1,1.3794,0.41456,-2.39259471648,7.1652
CC(C=C)C1CN1,1.7903,0.40787,-2.79225470151,7.1587
NC1CON=CC1,3.8930,0.39435,-2.28120086488,5.8638
C1CC=CCN1,1.0141,0.39381,-2.36224163789,6.1704
COn1cncn1,2.9267,0.409,-1.86561487705,6.5946
CC(=C)C(F)F,2.2260,0.42095,-1.87455353606,7.4087
C=CC(=N)NC=N,1.8442,0.33714,-2.21443176827,5.2952
C1Nc2conc12,3.5305,0.35804,-1.79922580004,5.6298
CC(=O)C(O)C#N,3.6411,0.38696,-2.01543352465,4.8010
CC(C)(F)C(O)=O,3.2988,0.43115,-2.22584373607,5.9460
CC1CCN1N=C,2.2089,0.34683,-2.5787777221,5.4505
CC#CC1CCO1,1.9403,0.42453,-2.43879497728,6.1715
FC1C2CNC1C2,2.0547,0.42179,-2.35157228268,6.7154
C=NN=CC1CC1,1.0542,0.35071,-2.35832318468,4.1175
CNC1CN(C)C1,0.9871,0.40542,-2.80950191452,6.6319
CC(C)(CN)C#C,1.2245,0.42566,-2.78799952851,6.7532
CCC(F)C(C)C,1.7645,0.49827,-3.02531215093,9.1900
CC1CC1(F)CF,2.5928,0.47615,-2.32442227468,8.3124
CNCC(F)CN,1.4376,0.40808,-2.60411711111,6.7684
COCC(=O)C=C,2.5356,0.34537,-2.39365712448,3.8059
Nc1cc(O)no1,5.4822,0.37302,-1.79473428924,6.2911
O=C1CC=CCN1,4.0071,0.40059,-2.35001308287,5.7864
CN(NC=O)C=N,3.2045,0.37836,-2.11573624347,5.6590
CN(C=C)C=NN,1.5665,0.33569,-2.39298598269,5.3392
NC1CC1,1.2120,0.42379,-1.62181119807,6.7363
Cc1ccncc1,2.7558,0.37642,-2.44489258867,5.1729
NCCNNC=O,4.8491,0.39891,-2.32903999989,5.7515
CC1(CCO)CN1,3.8334,0.43602,-2.72011503271,7.4523
C=CCC#CC=C,0.3143,0.35902,-2.53062811808,5.3732
CCCNC=N,4.2287,0.4029,-2.3881066729,6.5515
C1C2CC2C3CC13,0.3408,0.44303,-2.7854220565,7.6105
CCc1cnco1,2.2581,0.38674,-2.33527029887,6.3378
CCCC(C)=O,2.7896,0.38806,-2.4932223685,4.5597
CCNNC=O,4.7369,0.40587,-2.06773674668,5.7527
CCC(=C)CF,2.0941,0.41866,-2.31701763389,7.3534
CC1CCC(=O)N1,4.2956,0.40664,-2.58235873329,5.7903
CCC(C)(O)CF,1.8796,0.46101,-2.70985044271,7.7115
OCc1cc[nH]c1,1.9698,0.38737,-2.32802378987,6.5582
COCC(F)C#N,3.8307,0.43208,-2.05335851346,7.4344
CC(F)=C(F)C#N,4.6836,0.36811,-1.70081049443,5.9416
CC(N)CC(N)=O,3.5409,0.39716,-2.5851051633,5.8399
CNC(=N)C#CC,3.5750,0.35622,-2.37729928168,5.6056
COC1CCC1O,1.4848,0.42547,-2.6043123219,7.1881
FC1=COC(=C)C1,0.7299,0.35731,-2.03332391645,5.4467
CNc1nnco1,4.5234,0.37185,-1.91634825105,6.1932
FC1=CCCNC1,1.6063,0.40115,-2.38085596568,6.3278
C1OCC=CO1,1.4454,0.40144,-1.93472342186,6.7169
COC1COC1,2.2937,0.44368,-2.11816487928,7.3174
CC1C(C)C1C#C,1.2379,0.43275,-2.7555885385,6.3247
OCC(F)C=CF,2.5411,0.41903,-2.01420881846,7.5142
FC(=C)C(=O)C=O,1.7138,0.29617,-1.73080099123,2.8735
CC1CC(C)(C)C1,0.0986,0.46644,-3.24567183434,8.5119
N#CC1OC1C#N,0.0554,0.43924,-1.64483242362,7.1246
C=C1CCC(=C)O1,2.1229,0.38311,-2.50344821028,6.3707
CC(N)C(C)CO,3.5080,0.42416,-2.96290950013,7.0797
CCC1(CC1)NC,0.9935,0.40796,-3.02585014193,6.6621
C1ON=CNC=C1,4.2313,0.34976,-2.05297505246,4.9087
OCC(=N)N1CC1,2.9488,0.40655,-2.29368009988,6.1351
CCC(C)C=C,0.3577,0.42413,-2.77372465272,7.4806
CNC(=O)COC,3.6448,0.40622,-2.45051555849,6.0319
CC#CC1CNC1,1.4690,0.41903,-2.55133735109,6.5182
CC#CC(C)=C,0.6980,0.3638,-2.30340102788,5.5565
CNC1(CO)CC1,2.8486,0.41612,-2.71139689171,6.7193
FCc1ccc[nH]1,1.8314,0.38075,-2.19067639626,6.2135
COC=CC=NO,1.5890,0.33358,-2.15334531107,5.6428
NN=CCC=CF,1.4873,0.36281,-2.13618772227,5.9603
FC1(CNC1)C#C,1.2126,0.40504,-2.08523182126,6.2824
NC=C1CON=C1,5.1359,0.29912,-2.06433336646,4.5770
CC=CCC(O)=O,1.5799,0.40383,-2.44923981048,6.0303
CCC(CF)C#N,2.4183,0.50006,-2.39239834468,7.8058
CC(=CCO)C#C,1.6086,0.36033,-2.44708625828,5.6902
FCC(=C)C=O,2.0959,0.35209,-1.79622126525,3.9194
CN1NC=NN=C1,4.1633,0.33028,-1.95433659686,4.4792
Fc1cnnnc1,3.6618,0.34164,-1.51338642202,4.2195
CC=C(C)C(C)C,0.1055,0.41024,-3.24715954434,7.1690
CCNC(=O)NC,3.7348,0.42527,-2.5870087953,6.7672
ON1CC=CC1=O,3.8404,0.33498,-1.97967483665,4.8695
O=CCCNC=O,4.0392,0.38194,-2.24816513307,4.4164
NNC1=NOCO1,3.1708,0.3852,-1.74787162925,6.4464
COC(=O)C=NO,2.1669,0.366,-1.88209318085,5.0524
CCC1CCN1C,0.7572,0.41078,-3.02700292793,6.8248
c1cocn1,1.5981,0.3977,-1.39005109063,6.5891
CC(O)CCC=O,3.0700,0.39266,-2.6420245859,4.4959
O=C1NCCO1,5.3063,0.44568,-1.80147962845,7.0696
NC1CCNN=C1,2.0663,0.36351,-2.41684531169,5.7414
CCC(C)C=NO,0.7502,0.40391,-2.70160356971,6.1764
CCCC(C)=NO,0.8240,0.4063,-2.70776463971,6.3023
FC1CNCC1=O,3.9664,0.35589,-2.07993672046,4.1969
C1Oc2nonc12,4.1970,0.37772,-1.44885471882,6.0471
C#Cc1nnon1,2.4879,0.35625,-1.36398311721,5.5290
ONC(=N)C=NO,3.1686,0.34732,-1.72765917825,5.3806
CC(C)CNC=O,3.7355,0.40882,-2.77554779571,5.7695
CC1=CC(N)CO1,0.7065,0.38865,-2.52594827829,6.4287
OCC1OCC=C1,1.3190,0.39839,-2.39958400648,6.3815
COC(C)=CC#N,5.2097,0.36791,-2.31005435887,6.1306
CC(C)ONC=N,3.5409,0.4099,-2.4917783503,6.3719
NC(=N)C#CC#C,3.4437,0.34096,-1.90342735184,4.5503
CN=C(NO)C=O,2.6852,0.32056,-1.96189374266,3.7841
CC1(CN)CC1N,2.7260,0.38205,-2.82802450252,6.3255
O=C1CCC(=O)N1,2.0920,0.39208,-2.08884578865,5.2675
CC(N)=N,2.9777,0.40797,-1.46667689166,6.4332
FC=CC(F)C#C,1.7583,0.40794,-1.83904677084,6.2298
C=C1CCC=CO1,1.4507,0.37234,-2.50094394128,5.8983
CC#CC(O)C=O,4.0194,0.35564,-2.15291631506,4.2058
CC1C(C=C)N1C,1.2897,0.39159,-2.79044891451,6.2790
CCNN=CNO,3.5233,0.35156,-2.25532691689,5.5119
FC(=C)C=CC=O,4.0212,0.32049,-2.04374295245,3.6842
FCC(=C)C1CN1,1.2176,0.40373,-2.33554431468,6.6768
CC1CC(N)C1F,1.2550,0.43024,-2.5875207541,6.9995
COC(C)OC=C,1.0960,0.40902,-2.6053309039,7.0539
NCC1(N)CC1,2.4337,0.41593,-2.3601688489,6.7310
OC(=O)CON=C,1.1370,0.39336,-1.88022141085,5.8959
O=CCC#CC=O,2.8235,0.34879,-1.93831646564,3.9623
FC1CCC=C1F,2.7307,0.41509,-2.13150441926,7.0608
NC1CC1C=CF,2.5122,0.39281,-2.34203540768,6.6577
CC(=NO)C(F)=C,1.8355,0.34792,-2.02084994346,5.5584
CC1CNC2CC12,0.8160,0.40501,-2.82006731651,6.5452
O=C(CC#C)C#C,2.7350,0.34943,-1.97888767144,4.0649
CON(C)C(C)=O,3.5857,0.39117,-2.39821454849,5.6854
Cc1cn(O)nn1,2.7432,0.38238,-1.85657661405,6.2372
CC1=CC(=O)CC1,4.4511,0.35079,-2.54140639828,4.0904
Nn1[nH]ncc1=O,2.7453,0.31203,-1.67472764264,4.8072
CCCC(=O)CO,3.1558,0.3932,-2.6480982159,4.8186
NC(=N)CCF,1.6004,0.4118,-1.94636962107,6.5068
NN=CONC=N,4.7561,0.36813,-1.83838215606,6.0385
FCC(F)(F)F,1.9910,0.56671,-1.20706297382,10.1582
Nc1c[nH]c(F)c1,2.1055,0.3713,-1.98369733085,5.8766
CCN(C)CC#C,0.9006,0.40538,-2.76613704351,6.4057
C1CNCCNC1,1.4656,0.38909,-2.84059242952,6.1360
C=CCOC=O,1.8559,0.41976,-1.95231982886,5.9454
FC=CC1COC1,1.2567,0.41354,-2.22729249787,7.3226
CC(N)C1(C)CC1,1.1966,0.42435,-3.03386329893,6.8306
CC(CF)=CC#N,3.9911,0.37268,-2.16579952426,6.1468
COC(C)=C(C)C,1.2761,0.39036,-2.92244791712,6.6406
OCCC=CC=O,4.8553,0.34891,-2.40893213248,3.9173
CC(=C)CON=C,0.5958,0.38889,-2.45228397329,5.8432
NC1CC(F)C1,1.7675,0.42548,-2.11438000648,6.7357
CC(O)C(=O)CF,2.0834,0.38414,-2.18843329907,4.6696
OCCNCC#N,5.1574,0.41428,-2.31790838688,6.6481
Nc1ccoc1O,0.6252,0.35963,-2.00908867865,5.6309
CC12CC1CCN2,1.2823,0.39717,-2.82236048251,6.3525
NCC(F)=CF,3.7343,0.41169,-1.65268222465,6.6343
CCCC=O,2.6792,0.38481,-2.01347912688,4.4120
ON=CC1CNC1,1.0986,0.37451,-2.25215870488,6.0810
OCC(=O)NC=O,3.7272,0.36853,-1.95964957985,4.7711
NC(=N)C1CCO1,2.5012,0.39677,-2.31659075688,6.4117
CN(O)C(=N)C=O,2.6885,0.32245,-1.96464812666,3.8581
CC(=O)NC=C,3.5242,0.37064,-2.08516035867,5.5502
CC#CCC=CF,1.6571,0.41394,-2.30868179967,6.6172
C#CC1CCO1,2.0214,0.42688,-1.96031113366,6.2400
NCC#CCO,2.6256,0.42032,-2.00068757267,6.4480
CC(CC#N)C#C,4.2747,0.44941,-2.36388467067,6.7140
CNCC(O)C#C,2.7576,0.42443,-2.46374470729,6.6229
FCC1OCC=C1,1.9064,0.40035,-2.25821502587,6.3807
CCNC(=N)NO,4.6851,0.39722,-2.30775980989,6.6120
CN(C)CC(N)=N,3.3256,0.3982,-2.65336975611,6.3317
CNC(CO)CF,3.5675,0.42659,-2.4915292183,6.8592
CCC(C)(C)CN,1.2134,0.4173,-3.27133865435,6.6569
CNC(C)(C)C=O,2.9825,0.35443,-2.73934951271,4.2813
FC(F)=CC1CN1,0.5200,0.40851,-1.88685931885,6.9182
C=NNC(=N)C=O,2.8997,0.31362,-1.88633382105,3.9051
CC(=O)CNN=C,1.7555,0.35216,-2.29962611588,4.5100
NC(=O)C(=C)CF,3.5856,0.3666,-2.09730603046,5.0015
CCC1CC1N,1.3405,0.41335,-2.56199448431,6.6201
CC1C2CCC1O2,1.8275,0.45071,-2.7012515257,7.9116
CC1OC=CC1O,1.0000,0.39271,-2.41451489248,6.4349
OCC1CC(F)C1,2.7224,0.46345,-2.47232324429,7.5399
CC(=O)CC#C,2.4801,0.37786,-2.00601855366,4.5319
NNC(NO)=NO,2.9140,0.36758,-1.71272309726,6.2288
CC(C)(C)N1CC1,1.1085,0.41895,-3.01958032393,7.3590
CC1(C)C(N)C1N,1.9701,0.38852,-2.82862680152,6.4550
OC(C=O)C(F)=C,0.9048,0.35704,-1.95270999165,4.5002
CNC(OC)=NO,0.9292,0.38008,-2.17847844608,6.1894
NCC1CCC1F,2.3683,0.42684,-2.5846992951,6.8168
CON=C(C)C#C,0.9139,0.34621,-2.20521752887,5.4836
CC(O)C(C)CO,2.4330,0.43479,-2.85101348232,7.5043
NCC1=NNCC1,2.3122,0.3651,-2.41648628969,5.8099
CN=CNC(C)=N,1.3533,0.37072,-2.44539368969,5.6543
Oc1n[nH]c(O)n1,4.8614,0.38094,-1.63782565683,6.3484
CON=C(C)C=O,3.3588,0.33987,-2.17136260507,3.9101
FCc1c[nH]nn1,4.5429,0.40042,-1.76280457144,5.9649
ON=CC1CCC1,0.8006,0.3969,-2.46485084029,6.1108
CC#CC(F)F,3.0444,0.45422,-1.62034201164,6.4516
CC1OCC1C#C,1.2016,0.44253,-2.43810731728,6.5634
NC1CNCC=C1,1.9482,0.38236,-2.6265867021,5.9084
FCC(=O)CC=C,1.1953,0.37504,-2.26407608787,4.5492
CC1COC=C1,1.1825,0.38914,-2.25055426308,6.3454
ON=c1nco[nH]1,2.4482,0.33858,-1.52304775683,5.2060
NC1CC1(F)F,2.6519,0.43419,-1.65254252465,7.0088
FC(=C)C1CN1,1.1720,0.39725,-1.87416611306,6.7668
NC(=N)N1CCC1,3.5377,0.38898,-2.43256246569,6.4694
CC=CC(N)=N,3.2038,0.34994,-2.17415243248,5.4760
CCC(C)CNC,0.9252,0.41143,-3.26055806635,6.4867
CC(O)C(C)CN,3.1750,0.42024,-2.96392321813,6.8895
CNCC(F)CO,0.4403,0.41843,-2.4938983173,6.8163
OCCC1CN1,2.8311,0.42396,-2.23933591209,7.2884
N#CC1=CCNC1,4.0246,0.35172,-2.20343233926,5.1460
OCC(=C)C1CO1,2.7004,0.39817,-2.36727500348,6.7586
OCC1=NCCN1,2.0242,0.37649,-2.33724556288,6.1185
Cc1nnnn1O,5.1450,0.40552,-1.64688432464,6.1136
C1CC=CC=CO1,0.9167,0.3308,-2.49808375428,4.9639
FCC(=O)CC#N,2.8667,0.37493,-1.86620837004,4.4376
OCCCC=C,1.2019,0.42106,-2.4556041065,7.4465
FC(=C)CC1CC1,1.4538,0.42395,-2.55303235509,7.5124
NC1CC(O)C1N,2.9099,0.39866,-2.5250365983,6.6372
OCc1nc[nH]n1,2.1559,0.414,-1.93128131205,6.5089
FC=C(C=O)C#C,3.0450,0.32927,-1.77885266403,3.8534
Nn1nccc1O,1.5947,0.38845,-1.89443196105,6.4974
OCC(F)CC=C,2.0074,0.42375,-2.47146834429,7.4808
COc1cnno1,4.0903,0.36107,-1.75805477924,5.8590
C=CC#N,4.0479,0.38634,-1.20830820923,6.5001
O=Cn1ccnc1,3.1446,0.34156,-1.93558246804,4.9645
NC1CC=CC1=C,1.7933,0.3453,-2.61155732509,5.5608
CNC(=O)C(F)=C,2.4858,0.3674,-2.09376071646,5.0110
Oc1cc[nH]n1,3.3871,0.38723,-1.65824001484,6.4480
C#CC(C#C)C#C,0.2329,0.44938,-2.00245943224,6.6592
C=CC=CNC=O,2.6707,0.32539,-2.31938192487,5.3216
CN=CNCC#N,3.6718,0.39395,-2.21991444327,6.0835
COC(=C)CCO,2.3625,0.40929,-2.6126743849,7.0025
FCC1OC1C=O,2.4611,0.37196,-1.93251649365,4.2270
COC(=C)C=NN,1.5930,0.3178,-2.27512209488,4.9595
FC1CNC=NC1,3.4086,0.38931,-2.19594395127,6.0185
CC1NC1C(F)=C,2.2232,0.40571,-2.34739055468,6.8817
CN(CCO)C=O,5.4330,0.38833,-2.45249637049,5.8520
Nc1c[nH]c(=O)[nH]1,5.0815,0.35269,-1.97215510105,5.7348
C=C1COCCO1,0.9573,0.39604,-2.39466217448,6.4718
CC(=O)C(O)CF,3.6532,0.3923,-2.19307145807,4.7839
C=CC=O,3.2889,0.34808,-1.31288795384,3.8266
C=NNC(=O)C=O,5.6090,0.31251,-1.78324541924,3.8045
CC1CC=CC1N,1.4544,0.39906,-2.83778726551,6.2958
CC(C=O)C=NO,2.8397,0.37234,-2.17347958707,4.3630
C=CC(C=C)C#N,4.0917,0.40507,-2.37636609467,6.9571
CC(F)(F)CCN,1.6910,0.43193,-2.38019888969,6.7962
CCC1(O)CC1C,1.4398,0.44037,-2.92430358812,7.4261
CCC(C)=CC,0.1754,0.40885,-2.77818542872,7.1471
CC(F)C(N)C=C,1.7308,0.40511,-2.5854514121,6.5672
FC(F)CC1CO1,2.5288,0.49595,-2.01772341346,8.4899
CC(O)C(C)(C)C,1.5642,0.44736,-3.16514018154,7.6394
Oc1nn[nH]c1O,3.0086,0.3536,-1.59890395183,5.9257
N=CNC=CC#C,1.4422,0.32965,-2.15564083326,5.1654
CC(N)CF,3.1086,0.42439,-1.87563797128,6.8078
CCC(C)NC=N,4.0120,0.4012,-2.85986967052,6.5052
NCc1cc[nH]n1,1.2575,0.39659,-2.23420178527,6.6315
COC(=O)C=CN,3.4880,0.33743,-2.24764225807,5.5762
COC(=O)CN,2.2107,0.39646,-1.98885315287,6.1407
CC=CC(=O)C#C,4.1808,0.34594,-2.24270205386,3.8460
C=C(NC=O)C#N,4.0896,0.34794,-1.91181427004,5.3947
CCNCC(F)=C,1.4281,0.39652,-2.5780790921,6.3853
COC(=C)C=CF,2.2298,0.35146,-2.24066960787,5.8954
OCC=CCC=O,3.7715,0.36305,-2.39982461448,4.2527
Cc1ncoc1F,0.2070,0.38184,-1.87429150404,6.2442
CCCC=NN=C,0.8109,0.3531,-2.5963986461,4.1268
CC(=O)C(F)=CF,4.0394,0.35645,-1.81021109804,4.1355
C=CC1=NN=CC1,4.6973,0.3319,-2.17346503826,4.5120
Oc1nc(=N)o[nH]1,4.7584,0.36405,-1.59302031083,6.0479
OCC(CO)CF,2.9629,0.43665,-2.38854323849,7.7023
NCC(F)C1CC1,2.2141,0.43192,-2.5789471061,6.8515
CC(O)CCCF,2.0102,0.45816,-2.70779386771,7.5979
NC1(CC1)C2CO2,2.0738,0.42555,-2.47278134029,6.8674
CC1CNCC=C1,1.0013,0.38424,-2.83280566051,5.8793
COC(=N)NO,4.0689,0.40533,-1.71863015146,6.8146
NC(C#C)C1CO1,1.7074,0.43501,-2.22527556087,6.6492
CC1(C)C(O)C1F,0.6722,0.44414,-2.46445569529,7.4524
CCC#CC(C)C,0.0980,0.42938,-2.99904593292,6.6558
CC1CC1(N)CO,3.0147,0.41976,-2.72269606771,6.9254
OCC=CC1CO1,3.1930,0.39526,-2.36707070648,6.7573
CCC(=C)C=CC,0.6401,0.34915,-3.01983892292,5.7661
CC(C=NN)C#C,1.4220,0.37467,-2.33881938768,6.0605
OCC1(F)COC1,3.0580,0.4337,-2.14757069307,7.3437
Cc1conc1F,3.8414,0.39779,-1.83762576504,6.6823
CCN1CC(F)C1,2.3514,0.41306,-2.5688064891,6.8256
CCN1CC1(C)C,1.2118,0.41473,-3.02371330593,7.2118
CONC=NOC,1.0750,0.36309,-2.10887903608,5.8967
CC1=COCC=C1,0.9225,0.3265,-2.49796232928,4.4485
ON=C1CC=CC1,0.6999,0.39204,-2.27161650487,6.1611
C,0.0000,0.60467,-0.66623244424,11.3892
NCc1c[nH]nn1,3.6611,0.38215,-2.01814995886,5.9459
CC(=O)C(=C)CO,3.6009,0.34298,-2.41780744248,3.9356
NN=CC(=C)C=C,1.9262,0.31089,-2.36695180268,5.1634
CC(O)C(=N)NO,3.2183,0.38822,-2.19094885708,6.2693
CC=NOCC#N,4.7443,0.39784,-2.05641944646,6.2430
CC(F)C(C)C#N,4.5246,0.49346,-2.39813745268,7.8311
CCOCCNC,0.8977,0.4155,-2.93648041913,6.7912
NC(CO)CC=C,1.1854,0.39702,-2.72342688371,6.9754
O=CC(C=O)C=O,0.7774,0.36825,-1.89041619384,4.2126
CCC#CC=NO,1.0945,0.34653,-2.22154195887,5.3255
CCNC(=O)OC,2.3875,0.43896,-2.47777316049,7.2114
FC1CNC1C=O,3.3600,0.36158,-2.04846117646,4.1111
O=C1COC(=O)C1,1.6969,0.36447,-1.94067910484,4.2778
CC(O)C(C)O,0.2396,0.44177,-2.3848392097,7.3715
CC(C)CCO,1.6762,0.45738,-2.69033949392,7.5109
On1ccoc1=O,4.3724,0.35045,-1.67223726743,6.2122
FC1=C(F)CNC1,2.4846,0.40586,-1.90855722085,6.3858
FC(=C)C(=C)C#C,1.1022,0.33891,-2.07951046625,5.5005
COC(CN)OC,1.3918,0.42729,-2.62423028691,6.8085
CC1CNCC1F,2.6278,0.41452,-2.6041916741,6.6169
CN=CN(N)C=N,3.3617,0.37768,-2.20895822128,5.9516
C=CCON=C,0.3641,0.3902,-1.97823237167,5.8475
COC(C=C)=NN,1.3452,0.3197,-2.28040267688,4.6498
CC(=O)C(=O)C#C,0.1645,0.30099,-1.94338634264,2.8324
CCC(C)CC=O,2.9358,0.37465,-2.94948925612,4.2308
C1CCNCC1,0.8531,0.41096,-2.59499996931,6.5440
FCC(=O)C1CN1,1.4261,0.36737,-2.05197385046,4.5758
OC1CC1CC#N,5.3527,0.45258,-2.29429136487,7.7557
N#Cc1cnoc1,1.6291,0.3796,-1.66291227762,6.3315
CCOC(C)=NO,0.6105,0.40421,-2.39395682249,6.8479
CC(=O)COC=C,2.3353,0.36864,-2.40593350648,4.5574
NC1CNC1=O,4.9815,0.38498,-1.87282745026,5.7998
FC1CCC2OC12,3.1871,0.47109,-2.26140317287,8.1650
CC(C)(O)CC#C,2.0689,0.43733,-2.6823853457,6.6606
CNCC1CC1,0.8219,0.41504,-2.55202617631,6.5879
CCC(=N)N(C)O,3.6064,0.36396,-2.4991586443,6.0405
CC(O)C(N)C=C,1.3142,0.39702,-2.72762650571,6.3528
NNc1cc[nH]n1,2.7637,0.36394,-2.00635997286,6.0294
OCC(C=C)C=O,3.0033,0.36345,-2.39767655048,4.2415
OCC1(CF)CO1,2.1485,0.46053,-2.14473851107,7.6305
